DEPARTURES_PERFORMED_sum,SEATS_sum,PASSENGERS_sum,occupancy_total,orig_code,orig_name,orig_city,ORIGIN_STATE_ABR,orig_lat,orig_lon,dest_code,dest_name,dest_city,DEST_STATE_ABR,dest_lat,dest_lon,occupancy_med,occupancy_mean,DISTANCE_mean,RAMP_TO_RAMP_mean,AIR_TIME_mean
1.0,162.0,10.0,0.0617283950617,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,0.0617283950617,0.0617283950617,173.0,57.0,36.0
1124.0,171390.0,129794.0,0.75730205963,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.76,0.766903511387,258.0,4271.94117647,2953.47058824
130.0,21589.0,18127.0,0.839640557691,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SCK,Stockton Metropolitan Airport,Stockton,CA,37.894199371338,-121.2379989624,0.824727481354,0.826842431875,359.0,1942.8,1434.0
2209.0,323138.0,288544.0,0.892943572096,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.907322404372,0.89371681422,414.0,5218.43589744,3827.25641026
1028.0,132778.0,111871.0,0.842541686123,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.841428841429,0.838642580686,386.0,5472.0,4218.06666667
684.0,104004.0,83108.0,0.79908465059,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.819131756436,0.803906050531,397.0,6353.77777778,5001.77777778
42.0,7021.0,5897.0,0.839908844894,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SMX,Santa Maria Pub/Capt G Allan Hancock Field,Santa Maria,CA,34.89889908,-120.4570007,0.834235982391,0.803184349653,310.0,796.5,562.5
596.0,85405.0,66984.0,0.784310052105,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,0.763301608785,0.609941130868,226.0,5803.0,4017.83333333
12.0,1992.0,1439.0,0.722389558233,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,CA,38.50899887,-122.8130035,0.70218373494,0.70218373494,454.0,549.0,426.0
1.0,8.0,4.0,0.5,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,VNY,Van Nuys Airport,Van Nuys,CA,34.209800720215,-118.48999786377,0.5,0.5,229.0,53.0,41.0
590.0,59578.0,46681.0,0.783527476585,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,ABQ,Albuquerque International Sunport Airport,Albuquerque,NM,35.040199279785156,-106.60900115966797,0.783047209201,0.759851712331,677.0,3254.75,2611.2
75.0,5230.0,3325.0,0.635755258126,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,ASE,Aspen-Pitkin Co/Sardy Field,Aspen,CO,39.22320175,-106.8690033,0.558982903506,0.556321122083,737.0,2341.5,1870.5
208.0,17529.0,13802.0,0.787380911632,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,0.861867760899,0.80551897235,674.0,1568.8125,1261.0
1.0,50.0,50.0,1.0,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,1.0,1.0,18.0,36.0,9.0
4.0,280.0,166.0,0.592857142857,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,DRO,Durango La Plata County Airport,Durango,CO,37.1515007019,-107.753997803,0.592857142857,0.592857142857,640.0,475.0,350.0
8.0,1024.0,276.0,0.26953125,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,EGE,Eagle County Regional Airport,Vail,CO,39.64260101,-106.9179993,0.26953125,0.26953125,748.0,520.5,426.0
356.0,38472.0,27279.0,0.709061135371,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,ELP,El Paso International Airport,El Paso,TX,31.80719948,-106.3779984,0.754703061601,0.755284751482,714.307692308,3059.30769231,2507.92307692
208.0,18009.0,15035.0,0.834860347604,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,0.865270935961,0.832615279195,748.0,2389.72727273,1958.63636364
552.0,37234.0,29056.0,0.780362034699,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,FAT,Fresno Yosemite International Airport,Fresno,CA,36.77619934082031,-119.71800231933594,0.751851851852,0.775531918556,209.0,2590.84615385,1606.92307692
10.0,1549.0,1455.0,0.93931568754,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,GJT,Grand Junction Regional Airport,Grand Junction,CO,39.1223983765,-108.527000427,0.947991212972,0.948808651771,655.0,323.5,275.5
6.0,996.0,891.0,0.894578313253,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,IDA,Idaho Falls Regional Airport,Idaho Falls,ID,43.51459884643555,-112.07099914550781,0.894578313253,0.894578313253,743.0,750.0,618.0
129.0,1161.0,400.0,0.344530577089,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,IPL,Imperial County Airport,Imperial,CA,32.834201812699995,-115.57900238,0.321513409962,0.321513409962,180.0,5690.5,5497.0
9.0,681.0,524.0,0.769456681351,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,JAC,Jackson Hole Airport,Jacksn Hole,WY,43.6072998046875,-110.73799896240234,0.881773399015,0.662138752053,784.0,395.333333333,319.333333333
3121.0,426528.0,345417.0,0.809834289894,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,0.816907149497,0.796709575588,236.0,3352.171875,2159.59375
246.0,2054.0,1663.0,0.809639727361,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,MCE,Merced Regional Macready Field,Merced,CA,37.28469849,-120.5139999,0.809375,0.81114206503,259.0,6325.33333333,5085.33333333
124.0,12174.0,10892.0,0.894693609331,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,0.885542168675,0.891393708209,630.0,2165.0,1775.14285714
62.0,4712.0,2491.0,0.528650254669,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,0.570850202429,0.518687615681,256.0,1455.33333333,1192.66666667
426.0,23614.0,16359.0,0.692767002626,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,0.625981980814,0.604042730715,266.0,5047.5,3515.83333333
9.0,660.0,301.0,0.456060606061,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,MTJ,Montrose Regional Airport,Montrose CO,CO,38.509799957300004,-107.893997192,0.398026315789,0.369329573935,666.0,349.666666667,265.666666667
1731.0,236406.0,168272.0,0.711792424896,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.706666672622,0.662588452561,337.0,5268.54166667,3881.33333333
2.0,286.0,281.0,0.982517482517,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,0.982517482517,0.982517482517,47.0,114.5,92.5
2517.0,334997.0,268159.0,0.800481795359,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,0.793272261072,0.759625220376,370.0,3076.35294118,2152.67647059
140.0,2660.0,688.0,0.258646616541,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,PRC,Ernest A. Love Field,Prescott,AZ,34.65449905,-112.4199982,0.258771929825,0.257517598396,346.0,4470.66666667,3680.66666667
91.0,5601.0,3504.0,0.625602570969,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,PSP,Palm Springs International Airport,Palm Springs,CA,33.8297004699707,-116.50700378417969,0.69,0.60836360918,110.0,664.428571429,365.285714286
30.0,4680.0,4129.0,0.882264957265,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,PVU,Provo Municipal Airport,Provo,UT,40.219200134277,-111.72299957275,0.880608974359,0.88163625904,569.0,1012.0,792.0
1.0,154.0,17.0,0.11038961039,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,RDD,Redding Municipal Airport,Redding,CA,40.50899887,-122.2929993,0.11038961039,0.11038961039,501.0,85.0,70.0
70.0,5126.0,3773.0,0.736051502146,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,RDM,Roberts Field,Redmond-Bend,OR,44.2541008,-121.1500015,0.731578947368,0.75689867526,726.0,1739.8,1379.6
742.0,72817.0,49198.0,0.67563893047,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,0.704986149584,0.679626260001,391.0,3222.0,2361.52631579
1504.0,111868.0,83212.0,0.743840955412,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.758936110329,0.763933616826,109.0,3708.33333333,2110.28571429
349.0,17470.0,12706.0,0.727303949628,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,0.701958572903,0.660525870302,89.0,4270.75,1902.25
362.0,18129.0,14186.0,0.782503171714,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SBP,San Luis County Regional Airport,San Luis Obispo,CA,35.236801147499996,-120.641998291,0.759052401448,0.758185385917,156.0,4961.25,2818.75
4936.0,648591.0,459220.0,0.708027092575,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.720033288484,0.667092168638,337.0,6973.63793103,4718.27586207
2073.0,231834.0,160134.0,0.690726985688,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.702865587818,0.721650147732,308.0,4483.6875,3221.21875
1475.0,190419.0,162989.0,0.855949248762,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,0.848220572334,0.806243665838,590.0,3008.36538462,2368.5
1938.0,199629.0,154353.0,0.773199284673,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.803163786188,0.767053475488,373.0,5268.76666667,3923.2
3.0,386.0,298.0,0.772020725389,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SNA,John Wayne Airport-Orange County Airport,Santa Ana,CA,33.67570114,-117.8679962,0.907894736842,0.800270467836,36.0,62.3333333333,21.6666666667
236.0,17936.0,14304.0,0.797502230152,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,CA,38.50899887,-122.8130035,0.803827751196,0.803279505582,400.0,7163.0,5874.66666667
27.0,1999.0,1318.0,0.659329664832,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,SUN,Friedman Memorial Airport,Hailey,ID,43.50439835,-114.2959976,0.571428571429,0.51125937968,696.0,1236.33333333,1003.66666667
833.0,78354.0,57387.0,0.732406769278,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,TUS,Tucson International Airport,Tucson,AZ,32.1161003112793,-110.94100189208984,0.772530547665,0.758118008629,451.0,3499.15,2673.4
1.0,65.0,33.0,0.507692307692,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,TWF,Joslin Field Magic Valley Regional Airport,Twin Falls,ID,42.48180008,-114.487999,0.507692307692,0.507692307692,626.0,142.0,120.0
312.0,46825.0,41167.0,0.879167111586,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,0.888154471545,0.901822333812,231.0,5057.5,3468.0
1.0,110.0,101.0,0.918181818182,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.918181818182,0.918181818182,17.0,85.0,16.0
369.0,54657.0,42996.0,0.786651298095,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.8001998002,0.788685861642,353.0,5402.4,4181.4
441.0,34293.0,21423.0,0.624704750241,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,0.615503875969,0.625207347999,355.0,12014.6666667,8328.66666667
1.0,179.0,143.0,0.798882681564,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,0.798882681564,0.798882681564,402.0,80.0,63.0
1.0,143.0,48.0,0.335664335664,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.335664335664,0.335664335664,93.0,57.0,29.0
271.0,40650.0,33999.0,0.836383763838,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.816518518519,0.836224392891,354.0,7425.33333333,5243.0
1.0,68.0,54.0,0.794117647059,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,SJC,Norman Y. Mineta San Jose International Airport,San Jose,CA,37.36259841918945,-121.92900085449219,0.794117647059,0.794117647059,324.0,75.0,59.0
578.0,59579.0,52414.0,0.87973950553,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,0.864809268058,0.838851896739,588.0,5920.9,4857.0
181.0,27150.0,23029.0,0.848213627993,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.859777777778,0.848012143291,387.0,4712.66666667,3794.33333333
1.0,163.0,152.0,0.932515337423,LMT,Klamath Falls Airport,Klamath Falls,OR,42.15610122680664,-121.73300170898438,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.932515337423,0.932515337423,307.0,57.0,48.0
1.0,14.0,1.0,0.0714285714286,LVK,Livermore Municipal Airport,Livermore,CA,37.6934013367,-121.819999695,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,0.0714285714286,0.0714285714286,309.0,59.0,49.0
245.0,2045.0,1673.0,0.818092909535,MCE,Merced Regional Macready Field,Merced,CA,37.28469849,-120.5139999,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.813271604938,0.82114500121,259.0,6353.33333333,5364.66666667
154.0,1284.0,804.0,0.626168224299,MCE,Merced Regional Macready Field,Merced,CA,37.28469849,-120.5139999,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.634803921569,0.629420144126,99.0,1869.0,1336.0
1.0,8.0,8.0,1.0,MCE,Merced Regional Macready Field,Merced,CA,37.28469849,-120.5139999,VNY,Van Nuys Airport,Van Nuys,CA,34.209800720215,-118.48999786377,1.0,1.0,241.0,118.0,108.0
1.0,76.0,47.0,0.618421052632,MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,ACV,Arcata Airport,Arcata CA,CA,40.97809982299805,-124.10900115966797,0.618421052632,0.618421052632,116.0,70.0,41.0
124.0,12174.0,10609.0,0.871447346805,MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.903614457831,0.880222206559,630.0,2295.85714286,1879.28571429
409.0,27170.0,23495.0,0.864740522635,MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.881015037594,0.880962962358,329.0,3630.77777778,2738.22222222
1.0,76.0,75.0,0.986842105263,MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,SMF,Sacramento International Airport,Sacramento,CA,38.69540023803711,-121.59100341796875,0.986842105263,0.986842105263,263.0,57.0,47.0
62.0,4712.0,2687.0,0.570246179966,MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.501518218623,0.575759997159,256.0,1657.66666667,1359.66666667
3.0,228.0,154.0,0.675438596491,MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.675438596491,0.675438596491,350.0,258.0,212.0
3.0,210.0,120.0,0.571428571429,MMH,Mammoth Yosemite Airport,Mammoth Lakes,CA,37.62409973,-118.8379974,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.571428571429,0.571428571429,193.0,188.0,118.0
26.0,4316.0,3545.0,0.821362372567,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,0.793674698795,0.820336903168,375.0,676.0,522.0
430.0,23840.0,17253.0,0.72369966443,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.674362190523,0.66480440031,266.0,5631.33333333,3801.33333333
1.0,7.0,4.0,0.571428571429,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,OTH,Southwest Oregon Regional Airport,North Bend,OR,43.41709899902344,-124.24600219726562,0.571428571429,0.571428571429,488.0,77.0,67.0
357.0,25056.0,16692.0,0.666187739464,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,0.66,0.665633989256,598.0,4268.66666667,3394.0
2.0,305.0,240.0,0.786885245902,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,0.786344086022,0.786344086022,231.0,61.5,44.0
89.0,6764.0,5394.0,0.797457125961,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.814882032668,0.797016177819,375.0,2409.0,1974.66666667
176.0,10420.0,6225.0,0.597408829175,MRY,Monterey Peninsula Airport,Monterey,CA,36.58700180053711,-121.84300231933594,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.584,0.600139230228,77.0,972.285714286,479.428571429
9.0,1404.0,1175.0,0.836894586895,MSO,Missoula International Airport,Missoula,MT,46.91630173,-114.0910034,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,0.836894586895,0.836894586895,758.0,1212.0,1038.0
9.0,660.0,224.0,0.339393939394,MTJ,Montrose Regional Airport,Montrose CO,CO,38.509799957300004,-107.893997192,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.299342105263,0.47540726817,666.0,355.666666667,288.666666667
40.0,6240.0,5430.0,0.870192307692,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,AZA,Phoenix-Mesa-Gateway Airport,Mesa,AZ,33.30780029,-111.6549988,0.879191321499,0.871137409599,668.0,1482.0,1288.0
1.0,102.0,54.0,0.529411764706,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,BFI,Boeing Field King County International Airport,Seattle,WA,47.529998779296875,-122.302001953125,0.529411764706,0.529411764706,677.0,119.0,88.0
49.0,7654.0,6997.0,0.914162529396,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,BLI,Bellingham International Airport,Bellingham,WA,48.79280090332031,-122.53800201416016,0.913477249874,0.910134191007,764.0,1464.0,1233.0
175.0,25061.0,20801.0,0.830014763976,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,BOI,Boise Air Terminal/Gowen field,Boise,ID,43.56439972,-116.2229996,0.803571428571,0.830858822123,512.0,2080.71428571,1731.71428571
1020.0,146080.0,98582.0,0.67484939759,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,BUR,Bob Hope Airport,Burbank,CA,34.20069885253906,-118.35900115966797,0.531318681319,0.501629973921,325.0,4580.42857143,3623.92857143
1.0,10.0,2.0,0.2,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,COE,Coeur D'Alene - Pappy Boyington Field,Coeur d'Alene,ID,47.77429962,-116.8199997,0.2,0.2,746.0,98.0,88.0
29.0,4614.0,3873.0,0.839401820546,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,EUG,Mahlon Sweet Field,Eugene,OR,44.12459945678711,-123.21199798583984,0.819800569801,0.833322338499,445.0,588.0,468.0
179.0,26909.0,24017.0,0.892526663941,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,GEG,Spokane International Airport,Spokane,WA,47.61989974975586,-117.53399658203125,0.892727272727,0.90136135685,723.0,2776.85714286,2412.42857143
9.0,1404.0,1260.0,0.897435897436,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,IDA,Idaho Falls Regional Airport,Idaho Falls,ID,43.51459884643555,-112.07099914550781,0.897435897436,0.897435897436,666.0,900.0,732.0
950.0,144959.0,117056.0,0.807511089343,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,LAS,McCarran International Airport,Las Vegas,NV,36.08010101,-115.1520004,0.796685082873,0.812024846035,407.0,6004.53846154,4754.92307692
1728.0,235923.0,164605.0,0.697706455072,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,LAX,Los Angeles International Airport,Los Angeles,CA,33.94250107,-118.4079971,0.698265065797,0.705263819543,337.0,5908.375,4090.125
370.0,54786.0,42746.0,0.780235826671,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,LGB,Long Beach /Daugherty Field/ Airport,Long Beach,CA,33.81769943,-118.1520004,0.795259259259,0.775710649779,353.0,5640.0,4549.2
154.0,1284.0,761.0,0.592679127726,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,MCE,Merced Regional Macready Field,Merced,CA,37.28469849,-120.5139999,0.605392156863,0.594079939668,99.0,1913.66666667,1405.0
1.0,76.0,68.0,0.894736842105,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,MFR,Rogue Valley International Medford Airport,Medford,OR,42.37419891357422,-122.87300109863281,0.894736842105,0.894736842105,323.0,68.0,56.0
9.0,1404.0,1298.0,0.924501424501,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,MSO,Missoula International Airport,Missoula,MT,46.91630173,-114.0910034,0.924501424501,0.924501424501,758.0,1014.0,852.0
589.0,86242.0,63338.0,0.734421743466,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,ONT,Ontario International Airport,Ontario,CA,34.055999755859375,-117.60099792480469,0.743449984395,0.732154595775,362.0,4234.0,3370.2
737.0,90833.0,73921.0,0.813812160779,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,PDX,Portland International Airport,Portland,OR,45.58869934,-122.5979996,0.820081632653,0.800232496767,543.0,5451.30769231,4558.92307692
852.0,112282.0,82107.0,0.731257013591,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,PHX,Phoenix Sky Harbor International Airport,Phoenix,AZ,33.43429946899414,-112.01200103759766,0.76007497657,0.74726654239,646.0,4085.7826087,3404.91304348
26.0,4056.0,3698.0,0.911735700197,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,PVU,Provo Municipal Airport,Provo,UT,40.219200134277,-111.72299957275,0.913461538462,0.911799620133,591.0,860.0,702.0
75.0,10725.0,6826.0,0.636456876457,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,RNO,Reno Tahoe International Airport,Reno,NV,39.49909973144531,-119.76799774169922,0.611666502512,0.611666502512,181.0,1734.5,1216.0
1014.0,144945.0,104420.0,0.720411190452,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,SAN,San Diego International Airport,San Diego,CA,32.7336006165,-117.190002441,0.713916451263,0.661661344817,446.0,7737.27272727,6388.36363636
1.0,7.0,1.0,0.142857142857,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,SBA,Santa Barbara Municipal Airport,Santa Barbara,CA,34.42620087,-119.8399963,0.142857142857,0.142857142857,263.0,56.0,46.0
850.0,123637.0,102175.0,0.826411187589,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,SEA,Seattle Tacoma International Airport,Seattle,WA,47.44900131225586,-122.30899810791016,0.841723427747,0.849225641809,672.0,4055.91666667,3353.75
4.0,635.0,316.0,0.497637795276,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,SFO,San Francisco International Airport,San Francisco,CA,37.61899948120117,-122.375,0.50861985237,0.505541290437,11.0,47.0,18.0
529.0,77539.0,65157.0,0.840312616877,OAK,Metropolitan Oakland International Airport,Oakland,CA,37.72129821777344,-122.22100067138672,SLC,Salt Lake City International Airport,Salt Lake City,UT,40.78839874267578,-111.97799682617188,0.90031284505,0.876901311032,588.0,2579.7,2145.65
